,age,education-num,capital-gain,capital-loss,hours-per-week,workclass_ Federal-gov,workclass_ Local-gov,workclass_ Private,workclass_ Self-emp-inc,workclass_ Self-emp-not-inc,workclass_ State-gov,workclass_ Without-pay,education_level_ 10th,education_level_ 11th,education_level_ 12th,education_level_ 1st-4th,education_level_ 5th-6th,education_level_ 7th-8th,education_level_ 9th,education_level_ Assoc-acdm,education_level_ Assoc-voc,education_level_ Bachelors,education_level_ Doctorate,education_level_ HS-grad,education_level_ Masters,education_level_ Preschool,education_level_ Prof-school,education_level_ Some-college,marital-status_ Divorced,marital-status_ Married-AF-spouse,marital-status_ Married-civ-spouse,marital-status_ Married-spouse-absent,marital-status_ Never-married,marital-status_ Separated,marital-status_ Widowed,occupation_ Adm-clerical,occupation_ Armed-Forces,occupation_ Craft-repair,occupation_ Exec-managerial,occupation_ Farming-fishing,occupation_ Handlers-cleaners,occupation_ Machine-op-inspct,occupation_ Other-service,occupation_ Priv-house-serv,occupation_ Prof-specialty,occupation_ Protective-serv,occupation_ Sales,occupation_ Tech-support,occupation_ Transport-moving,relationship_ Husband,relationship_ Not-in-family,relationship_ Other-relative,relationship_ Own-child,relationship_ Unmarried,relationship_ Wife,race_ Amer-Indian-Eskimo,race_ Asian-Pac-Islander,race_ Black,race_ Other,race_ White,sex_ Female,sex_ Male,native-country_ Cambodia,native-country_ Canada,native-country_ China,native-country_ Columbia,native-country_ Cuba,native-country_ Dominican-Republic,native-country_ Ecuador,native-country_ El-Salvador,native-country_ England,native-country_ France,native-country_ Germany,native-country_ Greece,native-country_ Guatemala,native-country_ Haiti,native-country_ Holand-Netherlands,native-country_ Honduras,native-country_ Hong,native-country_ Hungary,native-country_ India,native-country_ Iran,native-country_ Ireland,native-country_ Italy,native-country_ Jamaica,native-country_ Japan,native-country_ Laos,native-country_ Mexico,native-country_ Nicaragua,native-country_ Outlying-US(Guam-USVI-etc),native-country_ Peru,native-country_ Philippines,native-country_ Poland,native-country_ Portugal,native-country_ Puerto-Rico,native-country_ Scotland,native-country_ South,native-country_ Taiwan,native-country_ Thailand,native-country_ Trinadad&Tobago,native-country_ United-States,native-country_ Vietnam,native-country_ Yugoslavia,income
relationship_ Not-in-family,-0.022629604050080535,0.06049792398277575,-0.03641618138618201,-0.016476952266034524,0.004996956473940614,0.007613811815578384,-0.004631828301287468,0.03888061378712613,-0.04824106314184564,-0.04138420812224451,0.017277002228718714,-0.012735431603517302,-0.015399339863274065,-0.03286809967476952,-0.01768422272985755,-0.0003225310444563862,-0.012317264730607165,-0.020006813949024465,-0.014948988934554841,0.017733329497964582,-0.00022972660939430713,0.05384529213581788,-0.003598540765549746,-0.02587276613128816,0.029188203925128234,0.019463015419485065,-0.012035890954358044,-0.0006768445342394719,0.2633257829649077,-0.0157228713324206,-0.5495752120535923,0.06398896209716183,0.3146343372171785,0.06472631859866017,0.10867813341634999,0.04287715502498106,0.003952836338134298,-0.054367363678607616,-0.0012616546123536943,-0.032060875312584065,-0.01881280803193051,-0.01193225507267275,0.030933074950149183,0.02188511500893373,0.044824355850502366,-0.011312429446139614,-0.01126858538732379,0.020425438912301416,-0.03282501043739694,-0.49536160597965756,1.0,-0.10360610587651013,-0.24481194753020638,-0.20332077638532026,-0.1300949068810827,-0.00080907486760744,-0.017860927389844922,0.0013752639610707844,-0.001345426206174027,0.008032110379823203,0.17350283122155238,-0.17350283122155238,-0.0015333493050735318,0.004061680912943791,-0.006311533826535955,0.0009269385399247795,-0.005982454452805016,-0.0012010365076715107,-0.005122660043690558,-0.008904842044899764,0.012030595485454572,0.006595933062275237,4.4771199052843655e-05,-0.007181931454343934,0.005500237284779885,-0.0075740023232075985,-0.00277848438841165,-0.002258302177000238,-0.0004983101861256728,0.01099134169603139,-0.005356698593418714,-0.0035763630977199575,0.01733745364068985,-0.009541777285137321,0.0035449776875401276,0.004522504487071707,-0.0033610196108682343,-0.02117510213457798,-0.013057472478362614,0.012151923109482278,-0.007437838361544942,-0.014234024816661113,0.0024357234535727053,-0.010976041764233802,-0.00023126342626386088,-0.00042111170415762945,-0.010840895019268807,-0.007579887276035593,-0.0010057600842398092,-0.001533349305074934,0.023473045299997934,-0.007641448353708181,-0.004370626540528946,-0.19556054210914625
relationship_ Other-relative,-0.06699221410600611,-0.0882813987501053,-0.031624513751523115,-0.016300908917225715,-0.052778393422593085,-0.008194577336186792,-0.016191018422787997,0.047044101707369765,-0.025751015727921017,-0.02542384606286289,-0.016045910296029753,-0.003779574712459304,0.013235667956010447,0.021481362445063143,0.018284818833659518,0.030458796676697507,0.06110210836419537,0.015023474197831397,0.022317760564036605,-0.01517593361862338,-0.015604084825599265,-0.03579902747614412,-0.015772051844250998,0.02910020310489029,-0.03289971603215823,0.0060386088927481905,-0.0163392667508985,-0.010465904378451659,-0.008201318219949693,0.00022202385474501664,-0.11572330599018549,0.03259335396559806,0.10690567756969664,0.024603946805423195,0.016404849795402424,0.016150926912185858,0.011691813736047703,-0.013231876322845837,-0.04085747921087352,0.005735521288859324,0.0462600989941659,0.015428939025428405,0.05168884056710935,0.03835299402866039,-0.040296514788095227,-0.007258627953373092,-0.0017321690737095864,-0.00548530251078357,-0.018331813689246055,-0.14701160178731723,-0.10360610587651013,1.0,-0.07265439248547541,-0.06034079478951391,-0.03860908963083062,0.009353828916434844,0.0467243246051541,0.0410223327469895,0.040573266252543504,-0.06992123017170879,0.04763592309604924,-0.04763592309604924,0.022907299879745442,-0.008377543094429424,0.014656032046820637,0.013913613288096675,0.004878885527112176,0.017156870318117502,0.03676408540245541,0.051643213458550934,-0.006469673579642283,-0.004949446226106592,-0.005498011721049739,0.002126825953672376,0.04306635666752892,0.026447832000540555,0.02681776681891477,0.01543354800267696,0.011311808054928143,0.0030175005002538438,0.012822142594162624,-0.002478297129801345,0.004268240012133824,4.687377792714116e-05,0.02161623817119894,-0.00485379277117722,0.002253816076020956,0.09390706571508768,0.034203165961755565,0.0020261779689767496,0.00683385531449539,0.03223763950587805,0.0048685038141098496,-0.00298424648111988,0.012100244643883425,0.0024938710122247424,0.019239444954396785,0.001340077854277334,0.005827372883761619,0.006639466877140229,-0.1110990863267944,0.025886692401359403,-0.003955549408018577,-0.0856036895397761
relationship_ Own-child,-0.41808952801845667,-0.09538145384660104,-0.08393789536904363,-0.0489821653873263,-0.2628448879272376,-0.03891395153097619,-0.030987088088203423,0.10388035925632277,-0.04947524503728574,-0.07130330906435656,-0.01205811285516846,0.014289043317606323,0.030764038916269127,0.11065694933516634,0.06878510751968983,-0.02015528138241871,-0.03077063313001646,-0.02881093925201938,-0.00414758975004573,-0.014914426565681566,-0.027349043751831517,-0.06284017079090236,-0.039984131959588685,-0.007735717631987866,-0.07842145212657876,-0.005567134960452427,-0.047409596441542086,0.09581460536743837,-0.08916365122043486,-0.008674192539907699,-0.3710713592259894,-0.01359904331613905,0.49820787684972767,-0.027601382383313687,-0.06308123549138127,0.06089193532690383,-0.00018235574719647089,-0.055234284672628205,-0.09869226657983197,-0.0027596348254118252,0.09544101726339244,-0.009635265923085595,0.11857883896077968,0.0008814041664070981,-0.07688075237320999,-0.01334209182418921,0.04752579433345439,-0.010778554853074749,-0.03101842268242131,-0.34737524626192856,-0.24481194753020638,-0.07265439248547541,1.0,-0.14257989298011584,-0.09122982033665925,-0.0017534399355483348,0.006759418343498281,0.02352154152890659,-0.006197474223731016,-0.02094505628011199,0.10358866004405558,-0.10358866004405558,-0.007329170143113556,-0.009268917984915309,-0.014475213811827599,-0.0059010057483630165,-0.0017175594957677667,0.001064280835900832,-0.008724933943399089,0.002703928330195303,-0.006635319215500149,-0.007260750849832894,-0.007941245999917542,-0.006043412391608816,-0.005168305000078982,-0.004982463690597198,-0.0019484285560421308,-0.0054433408474355025,-0.010313194110764779,-0.008268036521740714,-0.009380303574892192,-0.005699142834788477,-0.00947792446441785,-0.010186917718358866,-0.005367363664100419,-0.00993366563217154,-0.003125836534402972,-0.02517050522602385,0.003777323628558421,-0.0034695052511529555,0.004772861503543948,0.00518146729620542,-0.007199422703874222,-0.0018325058104313513,-0.01071753333615678,-0.005741344491934731,-0.0010579783584245734,-0.0018994550742679741,-0.0030854943045466,-0.009937822623258827,0.038365649929897175,0.0012253158876839609,-0.0010261779063693423,-0.2226354705592455
relationship_ Unmarried,0.04548106838701534,-0.06022439680400406,-0.040831084877722905,-0.031448201539671525,-0.042857629649887916,0.013721144658439167,0.03008599459460096,0.014280834761708404,-0.037713968056957786,-0.040409015304259735,0.00990315178277583,-0.00074534826427234,0.016176914364801395,0.007188828844487414,-0.0026199839249426314,0.002565751041094506,0.008307833526192372,0.002614497875180009,0.0115058990211883,0.013791778163510411,0.018211791333678663,-0.06035129017675196,-0.016875232947044117,0.03781519306897954,-0.01981606390060367,-0.002925999022888169,-0.028677831911345344,0.0058951056286761635,0.3322128425092158,-0.009157091124559452,-0.32119588252103926,0.0723606204114576,-0.049589424420054914,0.1937102757429123,0.16304190794064835,0.1033408426973458,-0.0060556405461951405,-0.055934718065938166,-0.024937559150922516,-0.02694251756696409,-0.021310188057241428,0.005670166554726008,0.07156569795567305,0.03564894722895612,-0.019504505032148407,-0.023906366790703026,-0.022057856266338504,0.010572029157094855,-0.03495563681832662,-0.28850146195680126,-0.20332077638532026,-0.06034079478951391,-0.14257989298011584,1.0,-0.07576802557011723,0.029411808391148896,-0.009863848503259153,0.1472218776535632,0.012760388298756154,-0.1303784923398889,0.32180837808023616,-0.32180837808023616,-0.002257113943325074,-0.00030948232797057466,-0.008585765522589826,0.012362488069931,-0.00010847269144403275,0.012008170117309022,0.0033747641009196803,0.006863582451698076,-0.0036467282611079882,0.0030283788258607483,0.008341006627099508,-0.006964355672335262,0.0031252722783582845,0.012326670680557702,-0.0016182053643335492,0.02100120532032747,-0.005676079847598013,-0.006866754754983076,-0.010813103329409513,0.00014479122903761758,-0.004616443506569723,-0.010079602423080312,0.0152191399185245,-0.0023077912074410765,-0.0007453482642719761,0.009963076853508092,0.010854545790906578,0.002185956061615506,0.009654717554363238,-0.0027007343187711043,-0.00267887599855354,0.0008460555865682782,0.02369709384153368,0.006434698202593186,0.005033833181178003,-0.005821837419289039,0.005477977517474763,0.003739314604738257,-0.01859953730665933,0.005393623192023848,-0.0045748759728783985,-0.1472621468020357
relationship_ Wife,0.023678684820969253,0.03581560115171795,0.03121391716891146,0.014653089287146096,-0.06345155557507116,-0.0024336944666901003,0.03277926499859538,-0.02057324962677638,-0.007932777575629385,0.003599276696978965,0.007274847163870778,0.009916862474636155,-0.012690673268169176,-0.023157789777412112,-0.010019834916134807,-0.006425547763801039,-0.005056559262603164,-0.010283622502383936,-0.00022324388668288592,0.017200766377145457,0.006940837176773411,0.018890484041166715,-0.0011144297305035993,-0.005285334225807524,0.02286591262058473,-0.0035104708575736812,-0.0002396719582892024,-0.010113773957862685,-0.08855942512732741,0.06937851579673086,0.23188260749469156,-0.02447618997162754,-0.15201903602797934,-0.039514289417136396,-0.037533837282924865,0.08345063687910928,-0.0038747048234267665,-0.07202441251881662,0.019052382752540366,-0.02984785730906791,-0.0337446435134962,-0.009491523349497256,0.012190339162542542,0.00777150881571698,0.05621440980878848,-0.025455390761805672,-0.0191655508761372,0.003828791409554993,-0.03969086789846358,-0.1845978138367653,-0.1300949068810827,-0.03860908963083062,-0.09122982033665925,-0.07576802557011723,1.0,0.00635030298287695,0.013691845754592166,0.0019905821721033666,0.0008109840634591925,-0.010271110350208088,0.3171259156248834,-0.3171259156248834,-0.0008882347569651133,0.011356259612821698,0.007962126637491301,-0.001959183054076614,-0.0002911520896335175,0.003447910753596024,-0.00337633676315729,0.0003754070432997891,0.007189081270155906,-0.0024812887275586625,0.003353295831416731,-0.0008503828405381143,-0.0071940826964691385,0.002183977879319422,-0.0010354095628104874,0.00576241085468436,0.01568499371316049,0.0008853232273295983,-0.0070242474460303255,0.0012295332987956823,-0.00621486292193394,0.005326680352683646,-0.0038933759178876675,0.004478101059886299,0.009916862474627882,-0.015621715910285815,0.002524139924701423,-8.236491692839878e-05,0.0030701086173803072,0.01590920466823782,0.0006342193517804578,0.006070698764680953,0.011716401205659175,0.0053849922088708875,0.007427794641514672,0.0044015903304670725,0.002741465351056508,0.007897362832579538,-0.009824602321783983,-0.002061120699437875,-0.0002965057235689922,0.12139576762900706
race_ Amer-Indian-Eskimo,-0.016238099704150133,-0.026937381288871617,-0.006289410382812572,-0.01134114271229931,-0.0020007377011834874,0.025421797038729585,0.031542427803585064,-0.021799572378512006,-0.016734545628700963,-0.002054405083119662,0.004779481566616194,-0.0021242433530010148,0.010105907137914365,0.01027530111298945,-0.0011108174921133597,0.00280239253249305,-0.005299117217934103,0.00014133489664278193,0.0009286848731474278,-0.0031508546229385213,0.010189612984853125,-0.027197824906564274,-0.006718441866717538,0.013426562078116051,-0.012045793118653492,0.001746873850459341,-0.00962940708930801,0.009193516973653065,0.01271370487453686,-0.0026225420510092292,-0.01886376148480951,0.01174028901634107,0.0051260832601091105,0.003162977408576151,0.0050825985562005195,0.0004903095760463547,0.01114396565661575,0.0020623608408156546,-0.006392927454319754,-0.0003010635368881737,0.01560883995062283,-0.0005204569610517124,0.010841701311843038,-0.0039058629174254654,-0.006536195015900435,0.005630834913409072,-0.011185987613386465,-0.007351894351782586,0.0058808692304456985,-0.022342470076166836,-0.00080907486760744,0.009353828916434844,-0.0017534399355483348,0.029411808391148896,0.00635030298287695,1.0,-0.01697518939380094,-0.03165016533411105,-0.0087414363482938,-0.24453217516055342,0.01192183537654234,-0.01192183537654234,-0.0023637705423101628,-0.005927501461473871,-0.004932604151060496,0.001124827680901698,-0.005352530625179098,-0.004569260323987418,-0.0030404268765178576,-0.005628069369841225,-0.0050622012642402925,-0.002781749018523026,-0.00297670444060392,-0.003245840802290491,-0.004301860601652384,-0.003852564178719484,-0.0004634453842827599,-0.002020513763818568,0.006654666654806905,-0.0019666019322033892,-0.005628069369841431,-0.0034702186581295675,-0.0027817490185245678,-0.004639535172805299,-0.004708770475354238,-0.00437639531415074,-0.0021242433530000967,0.0037473634227235685,-0.0032125136896432476,-0.002174256440021763,-0.0031103997259386775,-0.004947856975028045,-0.004174702804792837,-0.003651636338521324,-0.002493607330256386,-0.002073026312080608,0.00493589988050264,-0.0034390569210518696,-0.002496502787132935,-0.002363770542309513,0.015927291502668972,-0.004226021687708374,-0.0022231468291214994,-0.02876158993127032
race_ Asian-Pac-Islander,-0.0057002638701990375,0.06253391499294754,0.0003506863107234414,0.0020601913676041635,-0.008182390925722292,0.01331959618771115,-0.016385492845214004,-0.0014068415398537496,0.006051346954068299,-0.009236537172918445,0.018844792708005327,0.0024231206518880426,-0.018122914769187076,-0.016825998726680627,-0.007803420397962474,0.003032611179586174,0.016083014219251224,-0.010594820457494866,-0.01141422476851898,0.001898867801534315,-0.004834681439325699,0.047760069360496475,0.029496256052975844,-0.04000240168643309,0.0320553455487373,0.016330548088246296,0.0297384080391099,-0.01349850388638128,-0.03147732596798576,0.0003876035256716604,0.009628786349411228,0.039841545832855235,0.009155358380599624,-0.012663672629464405,-0.0022301806725176457,0.012246092822229552,-0.003031114604261052,-0.025471425353387225,0.0006166128725853694,-0.015337754050430934,-0.013326241789182054,-0.007244622105902276,0.012636055195795073,-0.004967603066228462,0.03812412238702284,-0.007388331848685286,-0.002779618821206049,0.012192145656067667,-0.02202753600120432,-0.004787651267824085,-0.017860927389844922,0.0467243246051541,0.006759418343498281,-0.009863848503259153,0.013691845754592166,-0.01697518939380094,1.0,-0.05531632598117747,-0.015277776197392769,-0.42737917389274066,0.003552588817207451,-0.003552588817207451,0.12270472735683899,-0.00815394058340588,0.28263395288976273,-0.007341285858500784,-0.009354843039855603,-0.005128581855698231,-0.005313882011283089,-0.009836413700212208,-0.00368676351543596,-0.00017474547619158713,-0.005193188379515523,-0.001654856519463231,-0.004484368166532981,-0.003346535854062218,-0.0008099830026402692,-0.00353133694023023,0.11793761393621766,-0.0034371129631885705,0.2711660784165254,0.027764331144392168,-0.00017474547618952804,-0.00810871088066782,-0.008229716332754286,0.14745146747454738,0.12513812386566409,-0.023641438778627778,-0.0015550154646454335,0.014184198178473191,-0.005436176505089588,0.4338978994497024,-0.004170057140760235,-0.002809566790502226,-0.00860662594221114,-0.0036231153308642593,0.2662780903910471,0.19121475500810753,0.1209589521168434,0.017927171544338295,-0.3715501745799783,0.24277600509698785,-0.0038854872764636375,0.014101841360693205
race_ Black,-0.013410961102028548,-0.07387489513618023,-0.028509937842504364,-0.021529519997310034,-0.054219123739800645,0.053630982561397714,0.0412323781821909,0.005687494884691696,-0.047004091310398344,-0.06215348643806583,0.01911210261206436,-0.003396537239745748,0.02278389231767926,0.023970683540655662,0.018309468937601107,-0.001908091430484562,-0.0053466387415509265,0.0023037658690474054,0.020530035001047747,0.003852880872820675,-0.009759047009609691,-0.05020428749436684,-0.026379517401371684,0.03754713384712505,-0.035153930864747274,0.006226778600701528,-0.03163430198581395,0.011848292086751689,0.01563597973957253,-0.002833074635971353,-0.12311909893571427,0.01756413484227581,0.07199706724365013,0.09964449856695158,0.019078588997969995,0.04796537470857882,-0.0013338196260803121,-0.04580106818513599,-0.05009473903005093,-0.03559262601207969,0.022187727987448273,0.04425399082309271,0.08661114152972352,0.03009882577438601,-0.04693142267281709,0.02757267763783623,-0.03783324876083627,-0.0025095679873474476,0.015322627677389015,-0.12514811937675605,0.0013752639610707844,0.0410223327469895,0.02352154152890659,0.1472218776535632,0.0019905821721033666,-0.03165016533411105,-0.05531632598117747,1.0,-0.028485345958015742,-0.7968465741535871,0.11516364482802814,-0.11516364482802814,-0.004533986698902196,-0.01931569630772629,-0.016073666857338784,-0.01368779492211845,-0.011831312336391796,0.014663249871154747,-0.0074432618143766525,-0.01700552034347636,-0.004634580329669547,-0.006371564931834304,-0.010538462043670309,-0.01057708304381382,-0.014018289743125082,0.11588519702469818,-0.0015102097158819375,0.004535278887136502,-0.007993665407705535,-0.006408481875120738,-0.015671090970673148,-0.011308253596816037,-0.009064766933475287,-0.015118655472166138,0.1360283713910453,-0.0074056589464638,-0.006922181252400892,-0.04312633113856185,-0.0034704080525036936,0.020471819178100252,-0.010135726982506586,-0.023558844304403803,-0.013603926051555595,-0.011899431657596223,-0.0041124817917570404,-0.0031426123651291703,-0.015194229074604883,-0.0112067081726945,-0.005134789260509358,0.05567191358015387,0.02735084395538707,-0.013771156707442766,-0.007244473793538445,-0.09040544038488334
race_ Other,-0.031602713880038054,-0.04771895750784003,-0.008547280881917798,-0.005777417670322909,-0.008875239400753692,-0.0014117224491226944,-0.012129885850796728,0.021679348415285668,-0.0105303090510553,-0.014163987798423957,-0.0014739028473950164,-0.001911832250176018,0.0007022307876530404,0.0086042755228918,0.02125957013135389,0.03691080533120654,0.04180361379722345,0.02551910444687267,0.020133542173884075,-0.0024689012635227144,-0.007765876072176748,-0.014195247422062575,-0.005177684109709883,-0.01199627772800356,-0.009457292153039762,0.009062431222238803,-0.002169500997173867,-0.0025953114032833203,-0.007369603048158918,-0.0023603041824202123,-0.01226789073660963,0.026752721075413623,0.008624986684826315,0.01443172017872298,-0.004502245293606322,-0.0024867739428562907,-0.0015608836380467284,0.005183793637031398,-0.019807311154679794,0.0034560605099963368,3.51285966126363e-05,0.0231437621402381,0.008533926797276119,0.007699057474653341,-0.0043662918053635445,0.0006595022464919389,-0.006361125515750876,-0.0030032048704671135,0.001050351501928299,-0.016691839073128354,-0.001345426206174027,0.040573266252543504,-0.006197474223731016,0.012760388298756154,0.0008109840634591925,-0.0087414363482938,-0.015277776197392769,-0.028485345958015742,1.0,-0.2200804809008083,0.006057938686737733,-0.006057938686737733,-0.0021274082126333544,0.0030508213040613286,-0.00443937446245838,0.04346845591810707,0.009103013302925502,0.10994256082761572,0.09509266778008175,0.03024917063044045,0.00034869380672658806,0.006405553371133483,-0.0019524632233411357,-0.002921276941267373,0.04226732704204139,-0.00346733175949594,-0.0004171037327790379,0.010442606771169044,-0.002207764686637989,-0.0017699539894704954,0.03466347914569872,0.039745513754568834,-0.002503591444927735,-0.00417561055641698,0.011574999189403181,0.007400278408690577,-0.0019118322501744409,0.09690625303708766,0.027974999450220306,-0.0019568443400423225,0.02907812114562974,-0.007038752152633098,-0.0037572585296451896,0.0035042336589796125,0.10778864729646333,-0.0018657365943049763,-0.004196483175207287,-0.0030951726517494016,-0.0022468680597971307,0.008354794248876725,-0.13765428194585025,-0.0038034458439459985,-0.002000845994782323,-0.02472703300754524
race_ White,0.026604206822883083,0.05155529304502523,0.02771006235695888,0.021743034231214504,0.05229043965210703,-0.05825748915210923,-0.032516910756395255,-0.003462815448935611,0.04393252828971547,0.060818901781991126,-0.02611167058439803,0.002766169018846581,-0.013410317439160968,-0.017086050862120852,-0.016692629886171907,-0.010019038205178776,-0.012389611824706402,-0.003339919241349769,-0.017103366197676582,-0.0026376421845535135,0.009629765934176361,0.030371743951500278,0.01112440577609994,-0.012961709801944438,0.019843392431762048,-0.015899804800541685,0.015475805917218144,-0.005365283648753089,0.00034964478165014704,0.003529262534904763,0.10715890558849077,-0.044066852886996986,-0.06850391562020351,-0.08211276269533865,-0.015231842634172472,-0.045690741034644676,-0.00015857652550685877,0.04885122428905613,0.04859329151065633,0.03649400202625238,-0.016603888003103053,-0.03939170518902305,-0.08404031846028868,-0.02373117658989297,0.023961286617612387,-0.021339953628972955,0.03787250366878816,-0.000943296212710855,-0.0041602968759959095,0.11792057500122023,0.008032110379823203,-0.06992123017170879,-0.02094505628011199,-0.1303784923398889,-0.010271110350208088,-0.24453217516055342,-0.42737917389274066,-0.7968465741535871,-0.2200804809008083,1.0,-0.10330814823396449,0.10330814823396449,-0.05419051323948211,0.021047377175522308,-0.1203541521849465,0.003685064640127002,0.013644234324949111,-0.03645844180830946,-0.014467751031312138,0.012931260980414005,0.007006938221203672,0.004591545633871393,0.012688115564304239,0.011335038578343599,0.004416746708621431,-0.09372672870930371,0.0018952327397324688,-0.004186202602859479,-0.05150389602678255,0.00804230335297267,-0.12488885712549731,-0.01301228725292375,0.009114381606230423,0.01897310719846086,-0.11186159479506755,-0.06557097306960426,-0.0534814280000745,0.021966002587531307,-0.002532257749883049,-0.02292454898398811,0.004628296592754034,-0.1863873275566397,0.015563839215013432,0.011485756394446392,-0.019052406179720018,0.005444046028891483,-0.11604096385390238,-0.081094202771729,-0.05277603630459932,-0.05685122217064777,0.18675820206965033,-0.10341703627802179,0.009091428674622466,0.08348077064357011
sex_ Female,-0.0820533475221055,-0.0034172718466893947,-0.06894652228674464,-0.04329170125240744,-0.23142463221117707,-0.0032325527169120255,0.04421700027542341,0.06482253747334615,-0.08467550192587192,-0.1049711948312971,0.028534416468028668,0.00038569852434539037,-0.0018677144386235532,0.007598732127240862,-0.0035747297345533192,-0.010902567145588418,-0.01757361056470401,-0.024878849348149927,-0.012710595523117943,0.025068518158898625,0.008910122529782872,-0.01642695191776494,-0.029785283733129216,-0.014370437293219662,-0.00287046079536376,-0.004022251586066308,-0.04738900450181629,0.05678231538723988,0.23712917056170363,0.018823264329260007,-0.43813633424208975,0.04068712408013248,0.17867243491333828,0.10685720650362564,0.17729155267157118,0.27789153089077695,-0.012209534392612085,-0.22810547356705976,-0.030726479752427035,-0.10241200320931176,-0.09356013404075932,-0.03280379693964543,0.1653671093509178,0.09424841053650865,0.03487119491675312,-0.0634070507039559,0.02381340769953074,0.025060535834955145,-0.1344220623139463,-0.581587986083404,0.17350283122155238,0.04763592309604924,0.10358866004405558,0.32180837808023616,0.3171259156248834,0.01192183537654234,0.003552588817207451,0.11516364482802814,0.006057938686737733,-0.10330814823396449,1.0,-1.0,-0.00876245072469877,0.0016014825217275086,-0.007300429924735348,0.004831850721029295,0.004168788775461169,0.014776968510726298,0.001573292867888551,0.002680811183329577,0.0030695640918658425,0.0005050817224072889,0.01179407499199011,-0.009934798286905069,-0.0031925066512642486,0.005538057393061387,0.006777775617837058,0.00881447537279279,-0.0001872765072570627,0.00272407539796376,-0.025520888860507886,-0.012347675444163602,-0.00451708310845547,-0.007533809060623619,0.022314325678470078,8.440687958146737e-05,0.0003856985243461616,-0.03558416527161195,0.009283095520787587,0.003963323745417134,0.005057162974846631,0.01199726398735845,-0.004824963711559473,-0.007843628309044377,0.009987239723558656,0.0011249266727715174,0.006180838746307359,-0.006600434839222875,0.006670092067584304,0.008964283874081672,0.008558572189050314,0.0022380944049375396,-0.005180573725088707,-0.21576045786567033
sex_ Male,0.0820533475221055,0.0034172718466893947,0.06894652228674464,0.04329170125240744,0.23142463221117707,0.0032325527169120255,-0.04421700027542341,-0.06482253747334615,0.08467550192587192,0.1049711948312971,-0.028534416468028668,-0.00038569852434539037,0.0018677144386235532,-0.007598732127240862,0.0035747297345533192,0.010902567145588418,0.01757361056470401,0.024878849348149927,0.012710595523117943,-0.025068518158898625,-0.008910122529782872,0.01642695191776494,0.029785283733129216,0.014370437293219662,0.00287046079536376,0.004022251586066308,0.04738900450181629,-0.05678231538723988,-0.23712917056170363,-0.018823264329260007,0.43813633424208975,-0.04068712408013248,-0.17867243491333828,-0.10685720650362564,-0.17729155267157118,-0.27789153089077695,0.012209534392612085,0.22810547356705976,0.030726479752427035,0.10241200320931176,0.09356013404075932,0.03280379693964543,-0.1653671093509178,-0.09424841053650865,-0.03487119491675312,0.0634070507039559,-0.02381340769953074,-0.025060535834955145,0.1344220623139463,0.581587986083404,-0.17350283122155238,-0.04763592309604924,-0.10358866004405558,-0.32180837808023616,-0.3171259156248834,-0.01192183537654234,-0.003552588817207451,-0.11516364482802814,-0.006057938686737733,0.10330814823396449,-1.0,1.0,0.00876245072469877,-0.0016014825217275086,0.007300429924735348,-0.004831850721029295,-0.004168788775461169,-0.014776968510726298,-0.001573292867888551,-0.002680811183329577,-0.0030695640918658425,-0.0005050817224072889,-0.01179407499199011,0.009934798286905069,0.0031925066512642486,-0.005538057393061387,-0.006777775617837058,-0.00881447537279279,0.0001872765072570627,-0.00272407539796376,0.025520888860507886,0.012347675444163602,0.00451708310845547,0.007533809060623619,-0.022314325678470078,-8.440687958146737e-05,-0.0003856985243461616,0.03558416527161195,-0.009283095520787587,-0.003963323745417134,-0.005057162974846631,-0.01199726398735845,0.004824963711559473,0.007843628309044377,-0.009987239723558656,-0.0011249266727715174,-0.006180838746307359,0.006600434839222875,-0.006670092067584304,-0.008964283874081672,-0.008558572189050314,-0.0022380944049375396,0.005180573725088707,0.21576045786567033
